0018,9344;CS;Contrast/Bolus Agent Phase;false
0018,9345;FD;CTDIvol;false
0018,9346;SQ;CTDI Phantom Type Code Sequence;false
0018,9351;FL;Calcium Scoring Mass Factor Patient;false
0018,9352;FL;Calcium Scoring Mass Factor Device;false
0018,9353;FL;Energy Weighting Factor;false
0018,9360;SQ;CT Additional X-Ray Source Sequence;false
0018,9401;SQ;Projection Pixel Calibration Sequence;false
0018,9402;FL;Distance Source to Isocenter;false
0018,9403;FL;Distance Object to Table Top;false
0018,9404;FL;Object Pixel Spacing in Center of Beam;false
0018,9405;SQ;Positioner Position Sequence;false
0018,9406;SQ;Table Position Sequence;false
0018,9407;SQ;Collimator Shape Sequence;false
0018,9410;CS;Planes in Acquisition;false
0018,9412;SQ;XA/XRF Frame Characteristics Sequence;false
0018,9417;SQ;Frame Acquisition Sequence;false
0018,9420;CS;X-Ray Receptor Type;false
0018,9423;LO;Acquisition Protocol Name;false
0018,9424;LT;Acquisition Protocol Description;false
0018,9425;CS;Contrast/Bolus Ingredient Opaque;false
0018,9426;FL;Distance Receptor Plane to Detector Housing;false
0018,9427;CS;Intensifier Active Shape;false
0018,9428;FL;Intensifier Active Dimension(s);false
0018,9429;FL;Physical Detector Size;false
0018,9430;FL;Position of Isocenter Projection;false
0018,9432;SQ;Field of View Sequence;false
0018,9433;LO;Field of View Description;false
0018,9434;SQ;Exposure Control Sensing Regions Sequence;false
0018,9435;CS;Exposure Control Sensing Region Shape;false
0018,9436;SS;Exposure Control Sensing Region Left Vertical Edge;false
0018,9437;SS;Exposure Control Sensing Region Right Vertical Edge;false
0018,9438;SS;Exposure Control Sensing Region Upper Horizontal Edge;false
0018,9439;SS;Exposure Control Sensing Region Lower Horizontal Edge;false
0018,9440;SS;Center of Circular Exposure Control Sensing Region;false
0018,9441;US;Radius of Circular Exposure Control Sensing Region;false
0018,9442;SS;Vertices of the Polygonal Exposure Control Sensing Region;false
0018,9445;;;true
0018,9447;FL;Column Angulation (Patient);false
0018,9449;FL;Beam Angle;false
0018,9451;SQ;Frame Detector Parameters Sequence;false
0018,9452;FL;Calculated Anatomy Thickness;false
0018,9455;SQ;Calibration Sequence;false
0018,9456;SQ;Object Thickness Sequence;false
0018,9457;CS;Plane Identification;false
0018,9461;FL;Field of View Dimension(s) in Float;false
0018,9462;SQ;Isocenter Reference System Sequence;false
0018,9463;FL;Positioner Isocenter Primary Angle;false
0018,9464;FL;Positioner Isocenter Secondary Angle;false
0018,9465;FL;Positioner Isocenter Detector Rotation Angle;false
0018,9466;FL;Table X Position to Isocenter;false
0018,9467;FL;Table Y Position to Isocenter;false
0018,9468;FL;Table Z Position to Isocenter;false
0018,9469;FL;Table Horizontal Rotation Angle;false
0018,9470;FL;Table Head Tilt Angle;false
0018,9471;FL;Table Cradle Tilt Angle;false
0018,9472;SQ;Frame Display Shutter Sequence;false
0018,9473;FL;Acquired Image Area Dose Product;false
0018,9474;CS;C-arm Positioner Tabletop Relationship;false
0018,9476;SQ;X-Ray Geometry Sequence;false
0018,9477;SQ;Irradiation Event Identification Sequence;false
0018,9504;SQ;X-Ray 3D Frame Type Sequence;false
0018,9506;SQ;Contributing Sources Sequence;false
0018,9507;SQ;X-Ray 3D Acquisition Sequence;false
0018,9508;FL;Primary Positioner Scan Arc;false
0018,9509;FL;Secondary Positioner Scan Arc;false
0018,9510;FL;Primary Positioner Scan Start Angle;false
0018,9511;FL;Secondary Positioner Scan Start Angle;false
0018,9514;FL;Primary Positioner Increment;false
0018,9515;FL;Secondary Positioner Increment;false
0018,9516;DT;Start Acquisition DateTime;false
0018,9517;DT;End Acquisition DateTime;false
0018,9518;SS;Primary Positioner Increment Sign;false
0018,9519;SS;Secondary Positioner Increment Sign;false
0018,9524;LO;Application Name;false
0018,9525;LO;Application Version;false
0018,9526;LO;Application Manufacturer;false
0018,9527;CS;Algorithm Type;false
0018,9528;LO;Algorithm Description;false
0018,9530;SQ;X-Ray 3D Reconstruction Sequence;false
0018,9531;LO;Reconstruction Description;false
0018,9538;SQ;Per Projection Acquisition Sequence;false
0018,9541;SQ;Detector Position Sequence;false
0018,9542;SQ;X-Ray Acquisition Dose Sequence;false
0018,9543;FD;X-Ray Source Isocenter Primary Angle;false
0018,9544;FD;X-Ray Source Isocenter Secondary Angle;false
0018,9545;FD;Breast Support Isocenter Primary Angle;false
0018,9546;FD;Breast Support Isocenter Secondary Angle;false
0018,9547;FD;Breast Support X Position to Isocenter;false
0018,9548;FD;Breast Support Y Position to Isocenter;false
0018,9549;FD;Breast Support Z Position to Isocenter;false
0018,9550;FD;Detector Isocenter Primary Angle;false
0018,9551;FD;Detector Isocenter Secondary Angle;false
0018,9552;FD;Detector X Position to Isocenter;false
0018,9553;FD;Detector Y Position to Isocenter;false
0018,9554;FD;Detector Z Position to Isocenter;false
0018,9555;SQ;X-Ray Grid Sequence;false
0018,9556;SQ;X-Ray Filter Sequence;false
0018,9557;FD;Detector Active Area TLHC Position;false
0018,9558;FD;Detector Active Area Orientation;false
0018,9559;CS;Positioner Primary Angle Direction;false
0018,9601;SQ;Diffusion b-matrix Sequence;false
0018,9602;FD;Diffusion b-value XX;false
0018,9603;FD;Diffusion b-value XY;false
0018,9604;FD;Diffusion b-value XZ;false
0018,9605;FD;Diffusion b-value YY;false
0018,9606;FD;Diffusion b-value YZ;false
0018,9607;FD;Diffusion b-value ZZ;false
0018,9621;SQ;Functional MR Sequence;false
0018,9622;CS;Functional Settling Phase Frames Present;false
0018,9623;DT;Functional Sync Pulse;false
0018,9624;CS;Settling Phase Frame;false
0018,9701;DT;Decay Correction DateTime;false
0018,9715;FD;Start Density Threshold;false
0018,9716;FD;Start Relative Density Difference Threshold;false
0018,9717;FD;Start Cardiac Trigger Count Threshold;false
0018,9718;FD;Start Respiratory Trigger Count Threshold;false
0018,9719;FD;Termination Counts Threshold;false
0018,9720;FD;Termination Density Threshold;false
0018,9721;FD;Termination Relative Density Threshold;false
0018,9722;FD;Termination Time Threshold;false
0018,9723;FD;Termination Cardiac Trigger Count Threshold;false
0018,9724;FD;Termination Respiratory Trigger Count Threshold;false
0018,9725;CS;Detector Geometry;false
0018,9726;FD;Transverse Detector Separation;false
0018,9727;FD;Axial Detector Dimension;false
0018,9729;US;Radiopharmaceutical Agent Number;false
0018,9732;SQ;PET Frame Acquisition Sequence;false
0018,9733;SQ;PET Detector Motion Details Sequence;false
0018,9734;SQ;PET Table Dynamics Sequence;false
0018,9735;SQ;PET Position Sequence;false
0018,9736;SQ;PET Frame Correction Factors Sequence;false
0018,9737;SQ;Radiopharmaceutical Usage Sequence;false
0018,9738;CS;Attenuation Correction Source;false
0018,9739;US;Number of Iterations;false
0018,9740;US;Number of Subsets;false
0018,9749;SQ;PET Reconstruction Sequence;false
0018,9751;SQ;PET Frame Type Sequence;false
0018,9755;CS;Time of Flight Information Used;false
0018,9756;CS;Reconstruction Type;false
0018,9758;CS;Decay Corrected;false
0018,9759;CS;Attenuation Corrected;false
0018,9760;CS;Scatter Corrected;false
0018,9761;CS;Dead Time Corrected;false
0018,9762;CS;Gantry Motion Corrected;false
0018,9763;CS;Patient Motion Corrected;false
0018,9764;CS;Count Loss Normalization Corrected;false
0018,9765;CS;Randoms Corrected;false
0018,9766;CS;Non-uniform Radial Sampling Corrected;false
0018,9767;CS;Sensitivity Calibrated;false
0018,9768;CS;Detector Normalization Correction;false
0018,9769;CS;Iterative Reconstruction Method;false
0018,9770;CS;Attenuation Correction Temporal Relationship;false
0018,9771;SQ;Patient Physiological State Sequence;false
0018,9772;SQ;Patient Physiological State Code Sequence;false
0018,9801;FD;Depth(s) of Focus;false
0018,9803;SQ;Excluded Intervals Sequence;false
0018,9804;DT;Exclusion Start DateTime;false
0018,9805;FD;Exclusion Duration;false
0018,9806;SQ;US Image Description Sequence;false
0018,9807;SQ;Image Data Type Sequence;false
0018,9808;CS;Data Type;false
0018,9809;SQ;Transducer Scan Pattern Code Sequence;false
0018,980B;CS;Aliased Data Type;false
0018,980C;CS;Position Measuring Device Used;false
0018,980D;SQ;Transducer Geometry Code Sequence;false
0018,980E;SQ;Transducer Beam Steering Code Sequence;false
0018,980F;SQ;Transducer Application Code Sequence;false
0018,9810;US;Zero Velocity Pixel Value;false
0018,A001;SQ;Contributing Equipment Sequence;false
0018,A002;DT;Contribution DateTime;false
0018,A003;ST;Contribution Description;false
0020,000D;UI;Study Instance UID;false
0020,000E;UI;Series Instance UID;false
0020,0010;SH;Study ID;false
0020,0011;IS;Series Number;false
0020,0012;IS;Acquisition Number;false
0020,0013;IS;Instance Number;false
0020,0014;IS;Isotope Number;true
0020,0015;IS;Phase Number;true
0020,0016;IS;Interval Number;true
0020,0017;IS;Time Slot Number;true
0020,0018;IS;Angle Number;true
0020,0019;IS;Item Number;false
0020,0020;CS;Patient Orientation;false
0020,0022;IS;Overlay Number;true
0020,0024;IS;Curve Number;true
0020,0026;IS;LUT Number;true
0020,0030;DS;Image Position;true
0020,0032;DS;Image Position (Patient);false
0020,0035;DS;Image Orientation;true
0020,0037;DS;Image Orientation (Patient);false
0020,0050;DS;Location;true
0020,0052;UI;Frame of Reference UID;false
0020,0060;CS;Laterality;false
0020,0062;CS;Image Laterality;false
0020,0070;LO;Image Geometry Type;true
0020,0080;CS;Masking Image;true
0020,00AA;IS;Report Number;true
0020,0100;IS;Temporal Position Identifier;false
0020,0105;IS;Number of Temporal Positions;false
0020,0110;DS;Temporal Resolution;false
0020,0200;UI;Synchronization Frame of Reference UID;false
0020,0242;UI;SOP Instance UID of Concatenation Source;false
0020,1000;IS;Series in Study;true
0020,1001;IS;Acquisitions in Series;true
0020,1002;IS;Images in Acquisition;false
0020,1003;IS;Images in Series;true
0020,1004;IS;Acquisitions in Study;true
0020,1005;IS;Images in Study;true
0020,1020;LO;Reference;true
0020,1040;LO;Position Reference Indicator;false
0020,1041;DS;Slice Location;false
0020,1070;IS;Other Study Numbers;true
0020,1200;IS;Number of Patient Related Studies;false
0020,1202;IS;Number of Patient Related Series;false
0020,1204;IS;Number of Patient Related Instances;false
0020,1206;IS;Number of Study Related Series;false
0020,1208;IS;Number of Study Related Instances;false
0020,1209;IS;Number of Series Related Instances;false
0020,31xx;CS;Source Image IDs;true
0020,3401;CS;Modifying Device ID;true
0020,3402;CS;Modified Image ID;true
0020,3403;DA;Modified Image Date;true
0020,3404;LO;Modifying Device Manufacturer;true
0020,3405;TM;Modified Image Time;true
0020,3406;LO;Modified Image Description;true
0020,4000;LT;Image Comments;false
0020,5000;AT;Original Image Identification;true
0020,5002;LO;Original Image Identification Nomenclature;true
0020,9056;SH;Stack ID;false
0020,9057;UL;In-Stack Position Number;false
0020,9071;SQ;Frame Anatomy Sequence;false
0020,9072;CS;Frame Laterality;false
0020,9111;SQ;Frame Content Sequence;false
0020,9113;SQ;Plane Position Sequence;false
0020,9116;SQ;Plane Orientation Sequence;false
0020,9128;UL;Temporal Position Index;false
0020,9153;FD;Nominal Cardiac Trigger Delay Time;false
0020,9154;FL;Nominal Cardiac Trigger Time Prior To R-Peak;false
0020,9155;FL;Actual Cardiac Trigger Time Prior To R-Peak;false
0020,9156;US;Frame Acquisition Number;false
0020,9157;UL;Dimension Index Values;false
0020,9158;LT;Frame Comments;false
0020,9161;UI;Concatenation UID;false
0020,9162;US;In-concatenation Number;false
0020,9163;US;In-concatenation Total Number;false
0020,9164;UI;Dimension Organization UID;false
0020,9165;AT;Dimension Index Pointer;false
0020,9167;AT;Functional Group Pointer;false
0020,9170;SQ;Unassigned Shared Converted Attributes Sequence;false
0020,9171;SQ;Unassigned Per-Frame Converted Attributes Sequence;false
0020,9172;SQ;Conversion Source Attributes Sequence;false
0020,9213;LO;Dimension Index Private Creator;false
0020,9221;SQ;Dimension Organization Sequence;false
0020,9222;SQ;Dimension Index Sequence;false
0020,9228;UL;Concatenation Frame Offset Number;false
0020,9238;LO;Functional Group Private Creator;false
0020,9241;FL;Nominal Percentage of Cardiac Phase;false
0020,9245;FL;Nominal Percentage of Respiratory Phase;false
0020,9246;FL;Starting Respiratory Amplitude;false
0020,9247;CS;Starting Respiratory Phase;false
0020,9248;FL;Ending Respiratory Amplitude;false
0020,9249;CS;Ending Respiratory Phase;false
0020,9250;CS;Respiratory Trigger Type;false
0020,9251;FD;R-R Interval Time Nominal;false
0020,9252;FD;Actual Cardiac Trigger Delay Time;false
0020,9253;SQ;Respiratory Synchronization Sequence;false
0020,9254;FD;Respiratory Interval Time;false
0020,9255;FD;Nominal Respiratory Trigger Delay Time;false
0020,9256;FD;Respiratory Trigger Delay Threshold;false
0020,9257;FD;Actual Respiratory Trigger Delay Time;false
0020,9301;FD;Image Position (Volume);false
0020,9302;FD;Image Orientation (Volume);false
0020,9307;CS;Ultrasound Acquisition Geometry;false
0020,9308;FD;Apex Position;false
0020,9309;FD;Volume to Transducer Mapping Matrix;false
0020,930A;FD;Volume to Table Mapping Matrix;false
0020,930B;CS;Volume to Transducer Relationship;false
0020,930C;CS;Patient Frame of Reference Source;false
0020,930D;FD;Temporal Position Time Offset;false
0020,930E;SQ;Plane Position (Volume) Sequence;false
0020,930F;SQ;Plane Orientation (Volume) Sequence;false
0020,9310;SQ;Temporal Position Sequence;false
0020,9311;CS;Dimension Organization Type;false
0020,9312;UI;Volume Frame of Reference UID;false
0020,9313;UI;Table Frame of Reference UID;false
0020,9421;LO;Dimension Description Label;false
0020,9450;SQ;Patient Orientation in Frame Sequence;false
0020,9453;LO;Frame Label;false
0020,9518;US;Acquisition Index;false
0020,9529;SQ;Contributing SOP Instances Reference Sequence;false
0020,9536;US;Reconstruction Index;false
0022,0001;US;Light Path Filter Pass-Through Wavelength;false
0022,0002;US;Light Path Filter Pass Band;false
0022,0003;US;Image Path Filter Pass-Through Wavelength;false
0022,0004;US;Image Path Filter Pass Band;false
0022,0005;CS;Patient Eye Movement Commanded;false
0022,0006;SQ;Patient Eye Movement Command Code Sequence;false
0022,0007;FL;Spherical Lens Power;false
0022,0008;FL;Cylinder Lens Power;false
0022,0009;FL;Cylinder Axis;false
0022,000A;FL;Emmetropic Magnification;false
0022,000B;FL;Intra Ocular Pressure;false
0022,000C;FL;Horizontal Field of View;false
0022,000D;CS;Pupil Dilated;false
0022,000E;FL;Degree of Dilation;false
0022,0010;FL;Stereo Baseline Angle;false
0022,0011;FL;Stereo Baseline Displacement;false
0022,0012;FL;Stereo Horizontal Pixel Offset;false
0022,0013;FL;Stereo Vertical Pixel Offset;false
0022,0014;FL;Stereo Rotation;false
0022,0015;SQ;Acquisition Device Type Code Sequence;false
0022,0016;SQ;Illumination Type Code Sequence;false
0022,0017;SQ;Light Path Filter Type Stack Code Sequence;false
0022,0018;SQ;Image Path Filter Type Stack Code Sequence;false
0022,0019;SQ;Lenses Code Sequence;false
0022,001A;SQ;Channel Description Code Sequence;false
0022,001B;SQ;Refractive State Sequence;false
0022,001C;SQ;Mydriatic Agent Code Sequence;false
0022,001D;SQ;Relative Image Position Code Sequence;false
0022,001E;FL;Camera Angle of View;false
0022,0020;SQ;Stereo Pairs Sequence;false
0022,0021;SQ;Left Image Sequence;false
0022,0022;SQ;Right Image Sequence;false
0022,0028;CS;Stereo Pairs Present;false
0022,0030;FL;Axial Length of the Eye;false
0022,0031;SQ;Ophthalmic Frame Location Sequence;false
0022,0032;FL;Reference Coordinates;false
0022,0035;FL;Depth Spatial Resolution;false
0022,0036;FL;Maximum Depth Distortion;false
0022,0037;FL;Along-scan Spatial Resolution;false
0022,0038;FL;Maximum Along-scan Distortion;false
0022,0039;CS;Ophthalmic Image Orientation;false
0022,0041;FL;Depth of Transverse Image;false
0022,0042;SQ;Mydriatic Agent Concentration Units Sequence;false
0022,0048;FL;Across-scan Spatial Resolution;false
0022,0049;FL;Maximum Across-scan Distortion;false
0022,004E;DS;Mydriatic Agent Concentration;false
0022,0055;FL;Illumination Wave Length;false
0022,0056;FL;Illumination Power;false
0022,0057;FL;Illumination Bandwidth;false
0022,0058;SQ;Mydriatic Agent Sequence;false
0022,1007;SQ;Ophthalmic Axial Measurements Right Eye Sequence;false
0022,1008;SQ;Ophthalmic Axial Measurements Left Eye Sequence;false
0022,1009;CS;Ophthalmic Axial Measurements Device Type;false
0022,1010;CS;Ophthalmic Axial Length Measurements Type;false
0022,1012;SQ;Ophthalmic Axial Length Sequence;false
0022,1019;FL;Ophthalmic Axial Length;false
0022,1024;SQ;Lens Status Code Sequence;false
0022,1025;SQ;Vitreous Status Code Sequence;false
0022,1028;SQ;IOL Formula Code Sequence;false
0022,1029;LO;IOL Formula Detail;false
0022,1033;FL;Keratometer Index;false
0022,1035;SQ;Source of Ophthalmic Axial Length Code Sequence;false
0022,1037;FL;Target Refraction;false
0022,1039;CS;Refractive Procedure Occurred;false
0022,1040;SQ;Refractive Surgery Type Code Sequence;false
0022,1044;SQ;Ophthalmic Ultrasound Method Code Sequence;false
0022,1050;SQ;Ophthalmic Axial Length Measurements Sequence;false
0022,1053;FL;IOL Power;false
0022,1054;FL;Predicted Refractive Error;false
0022,1059;FL;Ophthalmic Axial Length Velocity;false
0022,1065;LO;Lens Status Description;false
0022,1066;LO;Vitreous Status Description;false
0022,1090;SQ;IOL Power Sequence;false
0022,1092;SQ;Lens Constant Sequence;false
0022,1093;LO;IOL Manufacturer;false
0022,1094;LO;Lens Constant Description;true
0022,1095;LO;Implant Name;false
0022,1096;SQ;Keratometry Measurement Type Code Sequence;false
0022,1097;LO;Implant Part Number;false
0022,1100;SQ;Referenced Ophthalmic Axial Measurements Sequence;false
0022,1101;SQ;Ophthalmic Axial Length Measurements Segment Name Code Sequence;false
0022,1103;SQ;Refractive Error Before Refractive Surgery Code Sequence;false
0022,1121;FL;IOL Power For Exact Emmetropia;false
0022,1122;FL;IOL Power For Exact Target Refraction;false
0022,1125;SQ;Anterior Chamber Depth Definition Code Sequence;false
0022,1127;SQ;Lens Thickness Sequence;false
0022,1128;SQ;Anterior Chamber Depth Sequence;false
0022,1130;FL;Lens Thickness;false
0022,1131;FL;Anterior Chamber Depth;false
0022,1132;SQ;Source of Lens Thickness Data Code Sequence;false
0022,1133;SQ;Source of Anterior Chamber Depth Data Code Sequence;false
0022,1134;SQ;Source of Refractive Measurements Sequence;false
0022,1135;SQ;Source of Refractive Measurements Code Sequence;false
0022,1140;CS;Ophthalmic Axial Length Measurement Modified;false
0022,1150;SQ;Ophthalmic Axial Length Data Source Code Sequence;false
0022,1153;SQ;Ophthalmic Axial Length Acquisition Method Code Sequence;true
0022,1155;FL;Signal to Noise Ratio;false
0022,1159;LO;Ophthalmic Axial Length Data Source Description;false
0022,1210;SQ;Ophthalmic Axial Length Measurements Total Length Sequence;false
0022,1211;SQ;Ophthalmic Axial Length Measurements Segmental Length Sequence;false
0022,1212;SQ;Ophthalmic Axial Length Measurements Length Summation Sequence;false
0022,1220;SQ;Ultrasound Ophthalmic Axial Length Measurements Sequence;false
0022,1225;SQ;Optical Ophthalmic Axial Length Measurements Sequence;false
0022,1230;SQ;Ultrasound Selected Ophthalmic Axial Length Sequence;false
0022,1250;SQ;Ophthalmic Axial Length Selection Method Code Sequence;false
0022,1255;SQ;Optical Selected Ophthalmic Axial Length Sequence;false
0022,1257;SQ;Selected Segmental Ophthalmic Axial Length Sequence;false
0022,1260;SQ;Selected Total Ophthalmic Axial Length Sequence;false
0022,1262;SQ;Ophthalmic Axial Length Quality Metric Sequence;false
0022,1265;SQ;Ophthalmic Axial Length Quality Metric Type Code Sequence;true
0022,1273;LO;Ophthalmic Axial Length Quality Metric Type Description;true
0022,1300;SQ;Intraocular Lens Calculations Right Eye Sequence;false
0022,1310;SQ;Intraocular Lens Calculations Left Eye Sequence;false
0022,1330;SQ;Referenced Ophthalmic Axial Length Measurement QC Image Sequence;false
0022,1415;CS;Ophthalmic Mapping Device Type;false
0022,1420;SQ;Acquisition Method Code Sequence;false
0022,1423;SQ;Acquisition Method Algorithm Sequence;false
0022,1436;SQ;Ophthalmic Thickness Map Type Code Sequence;false
0022,1443;SQ;Ophthalmic Thickness Mapping Normals Sequence;false
0022,1445;SQ;Retinal Thickness Definition Code Sequence;false
0022,1450;SQ;Pixel Value Mapping to Coded Concept Sequence;false
0022,1452;US;Mapped Pixel Value;false
0022,1454;LO;Pixel Value Mapping Explanation;false
0022,1458;SQ;Ophthalmic Thickness Map Quality Threshold Sequence;false
0022,1460;FL;Ophthalmic Thickness Map Threshold Quality Rating;false
0022,1463;FL;Anatomic Structure Reference Point;false
0022,1465;SQ;Registration to Localizer Sequence;false
0022,1466;CS;Registered Localizer Units;false
0022,1467;FL;Registered Localizer Top Left Hand Corner;false
0022,1468;FL;Registered Localizer Bottom Right Hand Corner;false
0022,1470;SQ;Ophthalmic Thickness Map Quality Rating Sequence;false
0022,1472;SQ;Relevant OPT Attributes Sequence;false
0022,1512;SQ;Transformation Method Code Sequence;false
0022,1513;SQ;Transformation Algorithm Sequence;false
0022,1515;CS;Ophthalmic Axial Length Method;false
0022,1517;FL;Ophthalmic FOV;false
0022,1518;SQ;Two Dimensional to Three Dimensional Map Sequence;false
0022,1525;SQ;Wide Field Ophthalmic Photography Quality Rating Sequence;false
0022,1526;SQ;Wide Field Ophthalmic Photography Quality Threshold Sequence;false
0022,1527;FL;Wide Field Ophthalmic Photography Threshold Quality Rating;false
0022,1528;FL;X Coordinates Center Pixel View Angle;false
0022,1529;FL;Y Coordinates Center Pixel View Angle;false
0022,1530;UL;Number of Map Points;false
0022,1531;OF;Two Dimensional to Three Dimensional Map Data;false
0024,0010;FL;Visual Field Horizontal Extent;false
0024,0011;FL;Visual Field Vertical Extent;false
0024,0012;CS;Visual Field Shape;false
0024,0016;SQ;Screening Test Mode Code Sequence;false
0024,0018;FL;Maximum Stimulus Luminance;false
0024,0020;FL;Background Luminance;false
0024,0021;SQ;Stimulus Color Code Sequence;false
0024,0024;SQ;Background Illumination Color Code Sequence;false
0024,0025;FL;Stimulus Area;false
0024,0028;FL;Stimulus Presentation Time;false
0024,0032;SQ;Fixation Sequence;false
0024,0033;SQ;Fixation Monitoring Code Sequence;false
0024,0034;SQ;Visual Field Catch Trial Sequence;false
0024,0035;US;Fixation Checked Quantity;false
0024,0036;US;Patient Not Properly Fixated Quantity;false
0024,0037;CS;Presented Visual Stimuli Data Flag;false
0024,0038;US;Number of Visual Stimuli;false
0024,0039;CS;Excessive Fixation Losses Data Flag;false
0024,0040;CS;Excessive Fixation Losses;false
0024,0042;US;Stimuli Retesting Quantity;false
0024,0044;LT;Comments on Patient's Performance of Visual Field;false
0024,0045;CS;False Negatives Estimate Flag;false
0024,0046;FL;False Negatives Estimate;false
0024,0048;US;Negative Catch Trials Quantity;false
0024,0050;US;False Negatives Quantity;false
0024,0051;CS;Excessive False Negatives Data Flag;false
0024,0052;CS;Excessive False Negatives;false
0024,0053;CS;False Positives Estimate Flag;false
0024,0054;FL;False Positives Estimate;false
0024,0055;CS;Catch Trials Data Flag;false
0024,0056;US;Positive Catch Trials Quantity;false
0024,0057;CS;Test Point Normals Data Flag;false
0024,0058;SQ;Test Point Normals Sequence;false
0024,0059;CS;Global Deviation Probability Normals Flag;false
0024,0060;US;False Positives Quantity;false
0024,0061;CS;Excessive False Positives Data Flag;false
0024,0062;CS;Excessive False Positives;false
0024,0063;CS;Visual Field Test Normals Flag;false
0024,0064;SQ;Results Normals Sequence;false
0024,0065;SQ;Age Corrected Sensitivity Deviation Algorithm Sequence;false
0024,0066;FL;Global Deviation From Normal;false
0024,0067;SQ;Generalized Defect Sensitivity Deviation Algorithm Sequence;false
0024,0068;FL;Localized Deviation From Normal;false
0024,0069;LO;Patient Reliability Indicator;false
0024,0070;FL;Visual Field Mean Sensitivity;false
0024,0071;FL;Global Deviation Probability;false
0024,0072;CS;Local Deviation Probability Normals Flag;false
0024,0073;FL;Localized Deviation Probability;false
0024,0074;CS;Short Term Fluctuation Calculated;false
0024,0075;FL;Short Term Fluctuation;false
0024,0076;CS;Short Term Fluctuation Probability Calculated;false
0024,0077;FL;Short Term Fluctuation Probability;false
0024,0078;CS;Corrected Localized Deviation From Normal Calculated;false
0024,0079;FL;Corrected Localized Deviation From Normal;false
0024,0080;CS;Corrected Localized Deviation From Normal Probability Calculated;false
0024,0081;FL;Corrected Localized Deviation From Normal Probability;false
0024,0083;SQ;Global Deviation Probability Sequence;false
0024,0085;SQ;Localized Deviation Probability Sequence;false
0024,0086;CS;Foveal Sensitivity Measured;false
0024,0087;FL;Foveal Sensitivity;false
0024,0088;FL;Visual Field Test Duration;false
0024,0089;SQ;Visual Field Test Point Sequence;false
0024,0090;FL;Visual Field Test Point X-Coordinate;false
0024,0091;FL;Visual Field Test Point Y-Coordinate;false
0024,0092;FL;Age Corrected Sensitivity Deviation Value;false
0024,0093;CS;Stimulus Results;false
0024,0094;FL;Sensitivity Value;false
0024,0095;CS;Retest Stimulus Seen;false
0024,0096;FL;Retest Sensitivity Value;false
0024,0097;SQ;Visual Field Test Point Normals Sequence;false
0024,0098;FL;Quantified Defect;false
0024,0100;FL;Age Corrected Sensitivity Deviation Probability Value;false
0024,0102;CS;Generalized Defect Corrected Sensitivity Deviation Flag;false
0024,0103;FL;Generalized Defect Corrected Sensitivity Deviation Value;false
0024,0104;FL;Generalized Defect Corrected Sensitivity Deviation Probability Value;false
0024,0105;FL;Minimum Sensitivity Value;false
0024,0106;CS;Blind Spot Localized;false
0024,0107;FL;Blind Spot X-Coordinate;false
0024,0108;FL;Blind Spot Y-Coordinate;false
0024,0110;SQ;Visual Acuity Measurement Sequence;false
0024,0112;SQ;Refractive Parameters Used on Patient Sequence;false
0024,0113;CS;Measurement Laterality;false
0024,0114;SQ;Ophthalmic Patient Clinical Information Left Eye Sequence;false
0024,0115;SQ;Ophthalmic Patient Clinical Information Right Eye Sequence;false
0024,0117;CS;Foveal Point Normative Data Flag;false
0024,0118;FL;Foveal Point Probability Value;false
0024,0120;CS;Screening Baseline Measured;false
0024,0122;SQ;Screening Baseline Measured Sequence;false
0024,0124;CS;Screening Baseline Type;false
0024,0126;FL;Screening Baseline Value;false
0024,0202;LO;Algorithm Source;false
0024,0306;LO;Data Set Name;false
0024,0307;LO;Data Set Version;false
0024,0308;LO;Data Set Source;false
0024,0309;LO;Data Set Description;false
0024,0317;SQ;Visual Field Test Reliability Global Index Sequence;false
0024,0320;SQ;Visual Field Global Results Index Sequence;false
0024,0325;SQ;Data Observation Sequence;false
0024,0338;CS;Index Normals Flag;false
0024,0341;FL;Index Probability;false
0024,0344;SQ;Index Probability Sequence;false
0028,0002;US;Samples per Pixel;false
0028,0003;US;Samples per Pixel Used;false
0028,0004;CS;Photometric Interpretation;false
0028,0005;US;Image Dimensions;true
0028,0006;US;Planar Configuration;false
0028,0008;IS;Number of Frames;false
0028,0009;AT;Frame Increment Pointer;false
0028,000A;AT;Frame Dimension Pointer;false
0028,0010;US;Rows;false
0028,0011;US;Columns;false
0028,0012;US;Planes;true
0028,0014;US;Ultrasound Color Data Present;false
0028,0020;;;true
0028,0030;DS;Pixel Spacing;false
0028,0031;DS;Zoom Factor;false
0028,0032;DS;Zoom Center;false
0028,0034;IS;Pixel Aspect Ratio;false
0028,0040;CS;Image Format;true
0028,0050;LO;Manipulated Image;true
0028,0051;CS;Corrected Image;false
0028,005F;LO;Compression Recognition Code;true
0028,0060;CS;Compression Code;true
0028,0061;SH;Compression Originator;true
0028,0062;LO;Compression Label;true
0028,0063;SH;Compression Description;true
0028,0065;CS;Compression Sequence;true
0028,0066;AT;Compression Step Pointers;true
0028,0068;US;Repeat Interval;true
0028,0069;US;Bits Grouped;true
0028,0070;US;Perimeter Table;true
0028,0071;US;Perimeter Value;true
0028,0080;US;Predictor Rows;true
0028,0081;US;Predictor Columns;true
0028,0082;US;Predictor Constants;true
